roi_id,source_image,pred1_species,pred1_genus,pred1_conf,pred1_class_idx,pred2_species,pred2_genus,pred2_conf,pred2_class_idx,pred3_species,pred3_genus,pred3_conf,pred3_class_idx,pred4_species,pred4_genus,pred4_conf,pred4_class_idx,pred5_species,pred5_genus,pred5_conf,pred5_class_idx,top1_confidence,top1_top2_gap,top1_genus,top2_genus,genus_agreement,confidence_tier
roi_0428,DSC_8949.JPG,Sedum sediforme (Jacq.) Pau,Sedum,0.5542,60,Sedum rupestre L.,Sedum,0.0811,187,Daphne laureola L.,Daphne,0.0322,141,Sedum forsterianum Sm.,Sedum,0.0222,55,Sedum album L.,Sedum,0.0219,47,0.5542,0.4731,Sedum,Sedum,True,TIER_3_GENUS_OK
roi_0433,DSC_8954.JPG,Punica granatum L.,Punica,0.1112,122,Daphne cneorum L.,Daphne,0.083,377,Pyracantha coccinea M.Roem.,Pyracantha,0.0823,499,Hypericum perforatum L.,Hypericum,0.0379,11,Sedum rubrotinctum R.T. Clausen,Sedum,0.0338,1012,0.1112,0.0281999999999999,Punica,Daphne,False,TIER_5_UNRELIABLE
roi_0434,DSC_8955.JPG,Barbarea vulgaris R.Br.,Barbarea,0.1426,598,Sedum acre L.,Sedum,0.0647,46,Freesia refracta (Jacq.) Klatt,Freesia,0.0445,189,Sedum palmeri S.Watson,Sedum,0.0388,559,Calendula officinalis L.,Calendula,0.0329,35,0.1426,0.0779,Barbarea,Sedum,False,TIER_5_UNRELIABLE
roi_0437,DSC_8956.JPG,Calendula officinalis L.,Calendula,0.2223,35,Barbarea vulgaris R.Br.,Barbarea,0.1706,598,Barbarea verna (Mill.) Asch.,Barbarea,0.0734,235,Sedum spathulifolium Hook.,Sedum,0.0473,782,Sedum acre L.,Sedum,0.0443,46,0.2223,0.0516999999999999,Calendula,Barbarea,False,TIER_4_LOW
roi_0439,DSC_8957.JPG,Barbarea vulgaris R.Br.,Barbarea,0.4836,598,Barbarea verna (Mill.) Asch.,Barbarea,0.2082,235,Barbarea orthoceras Ledeb.,Barbarea,0.0368,789,Sedum acre L.,Sedum,0.0343,46,Sedum rupestre L.,Sedum,0.0293,187,0.4836,0.2754,Barbarea,Barbarea,True,TIER_3_GENUS_OK
roi_0442,DSC_8958.JPG,Elodea canadensis Michx.,Elodea,0.6583,160,Mercurialis annua L.,Mercurialis,0.2608,9,Sedum acre L.,Sedum,0.0272,46,Empetrum nigrum L.,Empetrum,0.0079,387,Lupinus polyphyllus Lindl.,Lupinus,0.0076,263,0.6583,0.3975,Elodea,Mercurialis,False,TIER_2_GOOD
roi_0443,DSC_8958.JPG,Elodea canadensis Michx.,Elodea,0.9764,160,Egeria densa Planch.,Egeria,0.009,12,Groenlandia densa (L.) Fourr.,Groenlandia,0.0051,169,Prosopis glandulosa Torr.,Prosopis,0.001,920,Acacia dealbata Link,Acacia,0.0007,230,0.9764,0.9674,Elodea,Egeria,False,TIER_1_HIGH
roi_0444,DSC_8958.JPG,Acalypha wilkesiana Müll.Arg.,Acalypha,0.2003,645,Schefflera arboricola (Hayata) Merr.,Schefflera,0.0789,694,Schefflera actinophylla (Endl.) Harms,Schefflera,0.0687,193,Sedum rubens L.,Sedum,0.0544,59,Aralia elata (Miq.) Seem.,Aralia,0.0497,568,0.2003,0.1214,Acalypha,Schefflera,False,TIER_4_LOW
roi_0445,DSC_8958.JPG,Lactuca serriola L.,Lactuca,0.1956,248,Perovskia atriplicifolia Benth.,Perovskia,0.1229,576,Nothofagus pumilio (Poepp. & Endl.) Krasser,Nothofagus,0.0709,838,Lavandula canariensis Mill.,Lavandula,0.0636,85,Lavandula angustifolia Mill.,Lavandula,0.0514,173,0.1956,0.0727,Lactuca,Perovskia,False,TIER_5_UNRELIABLE
roi_0446,DSC_8958.JPG,Prosopis glandulosa Torr.,Prosopis,0.1459,920,Elodea canadensis Michx.,Elodea,0.1161,160,Empetrum nigrum L.,Empetrum,0.0552,387,Nothofagus dombeyi (Mirb.) Oerst.,Nothofagus,0.0541,1035,Acacia longifolia (Andrews) Willd.,Acacia,0.039,231,0.1459,0.0298,Prosopis,Elodea,False,TIER_5_UNRELIABLE
roi_0448,DSC_8958.JPG,Sedum makinoi Maxim.,Sedum,0.3871,1009,Sedum hirsutum All.,Sedum,0.1083,56,Lactuca sativa L.,Lactuca,0.0999,247,Sedum spathulifolium Hook.,Sedum,0.0419,782,Sedum cepaea L.,Sedum,0.0336,53,0.3871,0.2788,Sedum,Sedum,True,TIER_4_LOW
roi_0449,DSC_8962.JPG,Daphne laureola L.,Daphne,0.2476,141,Zamioculcas zamiifolia (Lodd.) Engl.,Zamioculcas,0.1311,322,Schefflera arboricola (Hayata) Merr.,Schefflera,0.0912,694,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.0734,271,Xylopia nitida Dunal,Xylopia,0.0686,612,0.2476,0.1164999999999999,Daphne,Zamioculcas,False,TIER_4_LOW
roi_0450,DSC_8962.JPG,Pancratium maritimum L.,Pancratium,0.5215,152,Phalaris canariensis L.,Phalaris,0.1124,213,Cereus uruguayanus R. Kiesling,Cereus,0.0613,977,Kniphofia uvaria (L.) Hook.,Kniphofia,0.0612,423,Cereus hexagonus (L.) Mill.,Cereus,0.0483,634,0.5215,0.4090999999999999,Pancratium,Phalaris,False,TIER_3_MODERATE
roi_0451,DSC_8962.JPG,Pancratium maritimum L.,Pancratium,0.8512,152,Phalaris canariensis L.,Phalaris,0.0509,213,Trimezia martinicensis (Jacq.) Herb.,Trimezia,0.0307,687,Vanilla planifolia Andrews,Vanilla,0.0137,325,Zamia pumila L.,Zamia,0.0113,728,0.8512,0.8003,Pancratium,Phalaris,False,TIER_1_HIGH
roi_0452,DSC_8963.JPG,Helminthotheca echioides (L.) Holub,Helminthotheca,0.1466,40,Lamium purpureum L.,Lamium,0.1118,84,Gynura aurantiaca (Blume) DC.,Gynura,0.0817,283,Lamium amplexicaule L.,Lamium,0.0725,16,Trifolium dubium Sibth.,Trifolium,0.0599,223,0.1466,0.0348,Helminthotheca,Lamium,False,TIER_5_UNRELIABLE
roi_0453,DSC_8963.JPG,Sedum acre L.,Sedum,0.337,46,Sedum album L.,Sedum,0.3234,47,Sedum sediforme (Jacq.) Pau,Sedum,0.0481,60,Empetrum nigrum L.,Empetrum,0.0367,387,Elodea canadensis Michx.,Elodea,0.0289,160,0.337,0.0136,Sedum,Sedum,True,TIER_4_LOW
roi_0456,DSC_8964.JPG,Pelargonium zonale (L.) L'Hér. ex Aiton,Pelargonium,0.2999,919,Pelargonium zonale (L.) L'Hér.,Pelargonium,0.1977,8,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.1331,537,Pelargonium inquinans (L.) Aiton,Pelargonium,0.0975,483,Pelargonium x hortorum L.H. Bailey,Pelargonium,0.055,832,0.2999,0.1022,Pelargonium,Pelargonium,True,TIER_4_LOW
roi_0457,DSC_8964.JPG,Lavandula stoechas L.,Lavandula,0.449,88,Lavandula latifolia Medik.,Lavandula,0.1533,432,Lavandula multifida L.,Lavandula,0.1014,87,Lavandula angustifolia Mill.,Lavandula,0.0669,173,Lithodora fruticosa (L.) Griseb.,Lithodora,0.054,30,0.449,0.2957,Lavandula,Lavandula,True,TIER_3_GENUS_OK
roi_0463,DSC_8967.JPG,Trifolium dubium Sibth.,Trifolium,0.7693,223,Trifolium patens Schreb.,Trifolium,0.0269,111,Trifolium campestre Schreb.,Trifolium,0.026,100,Barbarea vulgaris R.Br.,Barbarea,0.0209,598,Lapsana communis L.,Lapsana,0.0207,245,0.7693,0.7424,Trifolium,Trifolium,True,TIER_2_GOOD
roi_0465,DSC_8969.JPG,Trifolium alpinum L.,Trifolium,0.6106,521,Daphne cneorum L.,Daphne,0.1495,377,Calycanthus floridus L.,Calycanthus,0.0575,564,Lupinus polyphyllus Lindl.,Lupinus,0.0363,263,Mussaenda philippica A. Rich.,Mussaenda,0.0169,301,0.6106,0.4611,Trifolium,Daphne,False,TIER_2_GOOD
roi_0468,DSC_8971.JPG,Tradescantia fluminensis Vell.,Tradescantia,0.4104,14,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.1082,271,Hyoscyamus albus L.,Hyoscyamus,0.0877,138,Lamium bifidum Cirillo,Lamium,0.0783,80,Asystasia gangetica (L.) T.Anderson,Asystasia,0.0553,643,0.4104,0.3021999999999999,Tradescantia,Trachelospermum,False,TIER_3_MODERATE
roi_0470,DSC_8971.JPG,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria,0.4573,402,Pelargonium zonale (L.) L'Hér. ex Aiton,Pelargonium,0.0634,919,Noccaea montana (L.) F.K.Mey.,Noccaea,0.0517,450,Hyoscyamus albus L.,Hyoscyamus,0.043,138,Asystasia gangetica (L.) T.Anderson,Asystasia,0.0395,643,0.4573,0.3939,Alliaria,Pelargonium,False,TIER_3_MODERATE
roi_0474,DSC_8972.JPG,Trifolium dubium Sibth.,Trifolium,0.1543,223,Melampodium divaricatum (Rich.) DC.,Melampodium,0.0913,884,Trifolium badium Schreb.,Trifolium,0.0618,549,Hypericum calycinum L.,Hypericum,0.0488,413,Lamium amplexicaule L.,Lamium,0.0382,16,0.1543,0.0629999999999999,Trifolium,Melampodium,False,TIER_5_UNRELIABLE
roi_0476,DSC_8976.JPG,Lycoris radiata (L'Hér.) Herb.,Lycoris,0.1207,828,Cytinus ruber Fritsch,Cytinus,0.1157,375,Papaver somniferum L.,Papaver,0.1031,203,Dierama pulcherrimum (Hook.f.) Baker,Dierama,0.0984,421,Kniphofia uvaria (L.) Oken,Kniphofia,0.0514,863,0.1207,0.005,Lycoris,Cytinus,False,TIER_5_UNRELIABLE
roi_0478,DSC_8977.JPG,Centranthus ruber (L.) DC.,Centranthus,0.4495,240,Pelargonium zonale (L.) L'Hér. ex Aiton,Pelargonium,0.1098,919,Papaver somniferum L.,Papaver,0.0948,203,Pelargonium zonale (L.) L'Hér.,Pelargonium,0.0755,8,Lupinus polyphyllus Lindl.,Lupinus,0.0248,263,0.4495,0.3397,Centranthus,Pelargonium,False,TIER_3_MODERATE
roi_0479,DSC_8978.JPG,Guaiacum officinale L.,Guaiacum,0.1073,299,Eritrichium nanum (L.) Schrad. ex Gaudin,Eritrichium,0.0777,538,Lupinus bicolor Lindl.,Lupinus,0.0529,759,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0523,537,Guaiacum sanctum L.,Guaiacum,0.0288,865,0.1073,0.0296,Guaiacum,Eritrichium,False,TIER_5_UNRELIABLE
roi_0480,DSC_8978.JPG,Eritrichium nanum (L.) Schrad. ex Gaudin,Eritrichium,0.7879,538,Lithodora fruticosa (L.) Griseb.,Lithodora,0.0914,30,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0402,537,Noccaea rotundifolia (L.) Moench,Noccaea,0.0345,451,Mazus pumilus (Burm. f.) Steenis,Mazus,0.0197,912,0.7879,0.6965,Eritrichium,Lithodora,False,TIER_2_GOOD
roi_0481,DSC_8978.JPG,Lithodora fruticosa (L.) Griseb.,Lithodora,0.149,30,Daphne gnidium L.,Daphne,0.0707,140,Papaver rhoeas L.,Papaver,0.0685,201,Limbarda crithmoides (L.) Dumort.,Limbarda,0.0371,45,Acacia heterophylla (Lam.) Willd.,Acacia,0.0308,670,0.149,0.0783,Lithodora,Daphne,False,TIER_5_UNRELIABLE
roi_0482,DSC_8978.JPG,Lavandula angustifolia Mill.,Lavandula,0.3239,173,Eritrichium nanum (L.) Schrad. ex Gaudin,Eritrichium,0.2189,538,Noccaea rotundifolia (L.) Moench,Noccaea,0.0924,451,Liriope muscari (Decne.) L.H.Bailey,Liriope,0.0367,835,Hebe andersonii (Lindl. & Paxton) Cockayne,Hebe,0.0367,407,0.3239,0.105,Lavandula,Eritrichium,False,TIER_4_LOW
roi_0483,DSC_8979.JPG,Barbarea vulgaris R.Br.,Barbarea,0.8651,598,Barbarea verna (Mill.) Asch.,Barbarea,0.1102,235,Barbarea orthoceras Ledeb.,Barbarea,0.0079,789,Mecardonia procumbens (Mill.) Small,Mecardonia,0.0037,305,Barbarea rupicola Moris,Barbarea,0.0024,597,0.8651,0.7549,Barbarea,Barbarea,True,TIER_1_HIGH
roi_0484,DSC_8979.JPG,Trifolium dubium Sibth.,Trifolium,0.9097,223,Lapsana communis L.,Lapsana,0.0342,245,Trifolium campestre Schreb.,Trifolium,0.0261,100,Trifolium badium Schreb.,Trifolium,0.0106,549,Trifolium patens Schreb.,Trifolium,0.0027,111,0.9097,0.8755,Trifolium,Lapsana,False,TIER_1_HIGH
roi_0485,DSC_8979.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.1232,537,Barbarea rupicola Moris,Barbarea,0.0664,597,Pelargonium peltatum (L.) L'Hér.,Pelargonium,0.0599,6,Wigandia urens (Ruiz & Pav.) Kunth,Wigandia,0.0598,302,Lupinus arboreus Sims,Lupinus,0.0488,435,0.1232,0.0568,Cymbalaria,Barbarea,False,TIER_5_UNRELIABLE
roi_0486,DSC_8979.JPG,Barbarea vulgaris R.Br.,Barbarea,0.1735,598,Sedum acre L.,Sedum,0.0951,46,Hypericum perforatum L.,Hypericum,0.0733,11,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0654,537,Honckenya peploides (L.) Ehrh.,Honckenya,0.0557,540,0.1735,0.0783999999999999,Barbarea,Sedum,False,TIER_5_UNRELIABLE
roi_0487,DSC_8979.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.9644,537,Hypericum nummularium L.,Hypericum,0.0051,418,Cymbalaria aequitriloba (Viv.) A.Chev.,Cymbalaria,0.0049,372,Trifolium dubium Sibth.,Trifolium,0.0038,223,Hypericum elodes L.,Hypericum,0.0032,415,0.9644,0.9593,Cymbalaria,Hypericum,False,TIER_1_HIGH
roi_0494,DSC_9089.jpg,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.2954,271,Punica granatum L.,Punica,0.135,122,Anemone nemorosa L.,Anemone,0.0612,486,Zamioculcas zamiifolia (Lodd.) Engl.,Zamioculcas,0.0573,322,Mertensia virginica (L.) Pers. ex Link,Mertensia,0.0488,766,0.2954,0.1604,Trachelospermum,Punica,False,TIER_4_LOW
roi_0497,DSC_9089.jpg,Tradescantia fluminensis Vell.,Tradescantia,0.5347,14,Mussaenda philippica A.Rich.,Mussaenda,0.0703,853,Anemone canadensis L.,Anemone,0.0404,749,Anthericum ramosum L.,Anthericum,0.029,498,Moehringia muscosa L.,Moehringia,0.0276,444,0.5347,0.4643999999999999,Tradescantia,Mussaenda,False,TIER_3_MODERATE
roi_0499,DSC_9090.jpg,Myosoton aquaticum (L.) Moench,Myosoton,0.3209,170,Moehringia ciliata (Scop.) Dalla Torre,Moehringia,0.1854,443,Anemone nemorosa L.,Anemone,0.0644,486,Moehringia trinervia (L.) Clairv.,Moehringia,0.0317,34,Anemone apennina L.,Anemone,0.0241,473,0.3209,0.1355,Myosoton,Moehringia,False,TIER_4_LOW
roi_0500,DSC_9090.jpg,Zamioculcas zamiifolia (Lodd.) Engl.,Zamioculcas,0.4311,322,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.3135,271,Barringtonia asiatica (L.) Kurz,Barringtonia,0.0199,318,Punica granatum L.,Punica,0.0181,122,Peperomia obtusifolia (L.) A.Dietr.,Peperomia,0.0171,626,0.4311,0.1175999999999999,Zamioculcas,Trachelospermum,False,TIER_3_MODERATE
roi_0504,DSC_9468.JPG,Angelica archangelica L.,Angelica,0.4479,533,Angelica sylvestris L.,Angelica,0.4052,495,Angelica razulii Gouan,Angelica,0.0428,494,Daucus carota L.,Daucus,0.0215,204,Trinia glauca (L.) Dumort.,Trinia,0.0165,547,0.4479,0.0427,Angelica,Angelica,True,TIER_3_GENUS_OK
roi_0506,DSC_9468.JPG,Angelica archangelica L.,Angelica,0.3735,533,Angelica sylvestris L.,Angelica,0.241,495,Daucus carota L.,Daucus,0.141,204,Trinia glauca (L.) Dumort.,Trinia,0.0393,547,Sedum acre L.,Sedum,0.036,46,0.3735,0.1325,Angelica,Angelica,True,TIER_4_LOW
roi_0507,DSC_9468.JPG,Mercurialis annua L.,Mercurialis,0.439,9,Clethra alnifolia L.,Clethra,0.2474,570,Liriope muscari (Decne.) L.H.Bailey,Liriope,0.1497,835,Neotinea maculata (Desf.) Stearn,Neotinea,0.0583,161,Morinda citrifolia L.,Morinda,0.0196,278,0.439,0.1916,Mercurialis,Clethra,False,TIER_3_MODERATE
roi_0508,DSC_9468.JPG,Meum athamanticum Jacq.,Meum,0.5938,146,Daucus carota L.,Daucus,0.1741,204,Angelica sylvestris L.,Angelica,0.0681,495,Trinia glauca (L.) Dumort.,Trinia,0.0297,547,Angelica archangelica L.,Angelica,0.0272,533,0.5938,0.4196999999999999,Meum,Daucus,False,TIER_3_MODERATE
roi_0509,DSC_9638.JPG,Daphne mezereum L.,Daphne,0.2291,378,Fedia graciliflora Fisch. & C.A.Mey.,Fedia,0.0821,398,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0652,537,Epipactis atrorubens (Hoffm.) Besser,Epipactis,0.0495,388,Centranthus ruber (L.) DC.,Centranthus,0.0466,240,0.2291,0.147,Daphne,Fedia,False,TIER_4_LOW
roi_0510,DSC_9638.JPG,Daphne mezereum L.,Daphne,0.2893,378,Daphne striata Tratt.,Daphne,0.0983,379,Pelargonium graveolens L'Hér.,Pelargonium,0.0946,2,Rhodothamnus chamaecistus (L.) Rchb.,Rhodothamnus,0.0487,588,Sedum anglicum Huds.,Sedum,0.0486,186,0.2893,0.191,Daphne,Daphne,True,TIER_4_LOW
roi_0511,DSC_9652.JPG,Gynura aurantiaca (Blume) Sch.Bip. ex DC.,Gynura,0.3469,697,Petiveria alliacea L.,Petiveria,0.2703,297,Gynura aurantiaca (Blume) DC.,Gynura,0.1287,283,Cobaea scandens Cav.,Cobaea,0.1012,552,Gynura procumbens (Lour.) Merr.,Gynura,0.0415,284,0.3469,0.0766,Gynura,Petiveria,False,TIER_4_LOW
roi_0512,DSC_9652.JPG,Pereskia bleo (Kunth) DC.,Pereskia,0.2393,633,Pereskia aculeata Mill.,Pereskia,0.1851,698,Melampodium divaricatum (Rich. ex Rich.) DC.,Melampodium,0.1085,994,Tagetes tenuifolia Cav.,Tagetes,0.1028,341,Trachelospermum asiaticum (Siebold & Zucc.) Nakai,Trachelospermum,0.052,963,0.2393,0.0542,Pereskia,Pereskia,True,TIER_4_LOW
roi_0513,DSC_9652.JPG,Pereskia aculeata Mill.,Pereskia,0.5304,698,Nymphaea alba L.,Nymphaea,0.1096,126,Montanoa hibiscifolia Benth.,Montanoa,0.0968,289,Pereskia bleo (Kunth) DC.,Pereskia,0.042,633,Calendula officinalis L.,Calendula,0.0249,35,0.5304,0.4207999999999999,Pereskia,Nymphaea,False,TIER_3_MODERATE
roi_0514,DSC_9652.JPG,Nymphaea mexicana Zucc.,Nymphaea,0.1878,769,Nymphaea alba L.,Nymphaea,0.0979,126,Nymphaea lotus L.,Nymphaea,0.0737,179,Fragaria vesca L.,Fragaria,0.0713,238,Liriodendron tulipifera L.,Liriodendron,0.0644,434,0.1878,0.0899,Nymphaea,Nymphaea,True,TIER_5_UNRELIABLE
roi_0515,DSC_9652.JPG,Anemone alpina L.,Anemone,0.1369,471,Montanoa hibiscifolia Benth.,Montanoa,0.0936,289,Anemone baldensis L.,Anemone,0.0757,474,Anemone nemorosa L.,Anemone,0.0359,486,Anemone ranunculoides L.,Anemone,0.0311,532,0.1369,0.0432999999999999,Anemone,Montanoa,False,TIER_5_UNRELIABLE
roi_0516,DSC_9652.JPG,Cobaea scandens Cav.,Cobaea,0.2766,552,Zamioculcas zamiifolia (Lodd.) Engl.,Zamioculcas,0.0925,322,Pereskia bleo (Kunth) DC.,Pereskia,0.0766,633,Lamium galeobdolon (L.) L.,Lamium,0.0688,172,Anemone ranunculoides L.,Anemone,0.0337,532,0.2766,0.1841,Cobaea,Zamioculcas,False,TIER_4_LOW
roi_0517,E. heracleoides.JPG,Sedum sediforme (Jacq.) Pau,Sedum,0.7119,60,Sedum rupestre L.,Sedum,0.0497,187,Daucus carota L.,Daucus,0.0304,204,Centranthus ruber (L.) DC.,Centranthus,0.0206,240,Centranthus calcitrapae (L.) Dufr.,Centranthus,0.019,149,0.7119,0.6622,Sedum,Sedum,True,TIER_2_GOOD
roi_0518,E. heracleoides.JPG,Centranthus calcitrapae (L.) Dufr.,Centranthus,0.8329,149,Centranthus ruber (L.) DC.,Centranthus,0.0694,240,Daucus carota L.,Daucus,0.0297,204,Fedia graciliflora Fisch. & C.A.Mey.,Fedia,0.006,398,Chaerophyllum aureum L.,Chaerophyllum,0.0043,354,0.8329,0.7635,Centranthus,Centranthus,True,TIER_1_HIGH
roi_0519,E. heracleoides.JPG,Aralia hispida Vent.,Aralia,0.0935,775,Trinia glauca (L.) Dumort.,Trinia,0.0881,547,Aralia californica S. Watson,Aralia,0.069,915,Sedum acre L.,Sedum,0.0675,46,Sedum album L.,Sedum,0.0608,47,0.0935,0.0054,Aralia,Trinia,False,TIER_5_UNRELIABLE
roi_0520,E. heracleoides.JPG,Daucus carota L.,Daucus,0.6238,204,Sedum sediforme (Jacq.) Pau,Sedum,0.0718,60,Centranthus calcitrapae (L.) Dufr.,Centranthus,0.0475,149,Sedum rupestre L.,Sedum,0.0474,187,Trinia glauca (L.) Dumort.,Trinia,0.0287,547,0.6238,0.552,Daucus,Sedum,False,TIER_2_GOOD
roi_0521,E. heracleoides.JPG,Thapsia villosa L.,Thapsia,0.4939,148,Schefflera actinophylla (Endl.) Harms,Schefflera,0.1143,193,Schefflera arboricola (Hayata) Merr.,Schefflera,0.0795,694,Thapsia garganica L.,Thapsia,0.0524,147,Lupinus arboreus Sims,Lupinus,0.0472,435,0.4939,0.3796,Thapsia,Schefflera,False,TIER_3_MODERATE
roi_0523,E. heracleoides.JPG,Trifolium campestre Schreb.,Trifolium,0.1893,100,Trifolium fragiferum L.,Trifolium,0.1523,20,Sedum acre L.,Sedum,0.1209,46,Sedum hirsutum All.,Sedum,0.1034,56,Lamium purpureum L.,Lamium,0.0492,84,0.1893,0.037,Trifolium,Trifolium,True,TIER_5_UNRELIABLE
roi_0524,E. heracleoides.JPG,Sedum sexangulare L.,Sedum,0.3637,513,Sedum atratum L.,Sedum,0.166,544,Sedum album L.,Sedum,0.1576,47,Sedum acre L.,Sedum,0.0482,46,Maianthemum racemosum (L.) Link,Maianthemum,0.0347,761,0.3637,0.1977,Sedum,Sedum,True,TIER_4_LOW
roi_0525,E. heracleoides.JPG,Angelica sylvestris L.,Angelica,0.5434,495,Thapsia villosa L.,Thapsia,0.116,148,Aralia elata (Miq.) Seem.,Aralia,0.0645,568,Thapsia garganica L.,Thapsia,0.0641,147,Centranthus ruber (L.) DC.,Centranthus,0.0485,240,0.5434,0.4274,Angelica,Thapsia,False,TIER_3_MODERATE
roi_0526,E. umbellatum var. stellatum-1.JPG,Acacia mearnsii De Wild.,Acacia,0.4849,232,Angelica sylvestris L.,Angelica,0.1584,495,Daucus carota L.,Daucus,0.0558,204,Angelica archangelica L.,Angelica,0.0415,533,Trinia glauca (L.) Dumort.,Trinia,0.0395,547,0.4849,0.3265,Acacia,Angelica,False,TIER_3_MODERATE
roi_0527,E. umbellatum var. stellatum-1.JPG,Trinia glauca (L.) Dumort.,Trinia,0.1931,547,Acacia longifolia (Andrews) Willd.,Acacia,0.1137,231,Sedum sediforme (Jacq.) Pau,Sedum,0.0854,60,Acacia mearnsii De Wild.,Acacia,0.0652,232,Humulus lupulus L.,Humulus,0.0564,31,0.1931,0.0794,Trinia,Acacia,False,TIER_5_UNRELIABLE
roi_0528,E. umbellatum var. stellatum-1.JPG,Clethra alnifolia L.,Clethra,0.827,570,Melilotus albus Medik.,Melilotus,0.0424,19,Maianthemum bifolium (L.) F.W.Schmidt,Maianthemum,0.0233,437,Acalypha integrifolia Willd.,Acalypha,0.0152,682,Neotinea maculata (Desf.) Stearn,Neotinea,0.013,161,0.827,0.7846,Clethra,Melilotus,False,TIER_1_HIGH
roi_0529,E. umbellatum var. stellatum-1.JPG,Angelica sylvestris L.,Angelica,0.6955,495,Angelica archangelica L.,Angelica,0.2387,533,Angelica razulii Gouan,Angelica,0.0251,494,Daucus carota L.,Daucus,0.0161,204,Angelica atropurpurea L.,Angelica,0.0081,593,0.6955,0.4568,Angelica,Angelica,True,TIER_2_GOOD
roi_0530,E. umbellatum var. stellatum-2.JPG,Hypericum perforatum L.,Hypericum,0.3299,11,Trifolium dubium Sibth.,Trifolium,0.2515,223,Trifolium campestre Schreb.,Trifolium,0.0749,100,Hypericum triquetrifolium Turra,Hypericum,0.0175,177,Hypericum perfoliatum L.,Hypericum,0.013,77,0.3299,0.0784,Hypericum,Trifolium,False,TIER_4_LOW
roi_0536,E. umbellatum var. stellatum[2].JPG,Mercurialis annua L.,Mercurialis,0.646,9,Acacia mearnsii De Wild.,Acacia,0.1105,232,Mercurialis perennis L.,Mercurialis,0.0611,66,Acacia heterophylla (Lam.) Willd.,Acacia,0.0528,670,Gomphocarpus physocarpus E.Mey.,Gomphocarpus,0.0237,405,0.646,0.5355,Mercurialis,Acacia,False,TIER_2_GOOD
roi_0537,E. umbellatum var. stellatum[2].JPG,Acacia mearnsii De Wild.,Acacia,0.3529,232,Acacia heterophylla (Lam.) Willd.,Acacia,0.1839,670,Pyracantha coccinea M.Roem.,Pyracantha,0.1718,499,Trinia glauca (L.) Dumort.,Trinia,0.0351,547,Sedum hirsutum All.,Sedum,0.0269,56,0.3529,0.1689999999999999,Acacia,Acacia,True,TIER_4_LOW
roi_0538,E. umbellatumvar.bahiiforme(1).JPG,Trifolium repens L.,Trifolium,0.2389,226,Moehringia trinervia (L.) Clairv.,Moehringia,0.0928,34,Fragaria vesca L.,Fragaria,0.0516,238,Mecardonia procumbens (Mill.) Small,Mecardonia,0.0501,305,Lamium maculatum (L.) L.,Lamium,0.0435,428,0.2389,0.1461,Trifolium,Moehringia,False,TIER_4_LOW
roi_0539,E. umbellatumvar.bahiiforme(1).JPG,Barbarea vulgaris R.Br.,Barbarea,0.4406,598,Acacia dealbata Link,Acacia,0.1173,230,Barbarea verna (Mill.) Asch.,Barbarea,0.0623,235,Erucastrum incanum (L.) W.D.J.Koch,Erucastrum,0.0378,396,Trifolium campestre Schreb.,Trifolium,0.024,100,0.4406,0.3233,Barbarea,Acacia,False,TIER_3_MODERATE
roi_0540,E. umbellatumvar.bahiiforme(2).JPG,Angelica archangelica L.,Angelica,0.4255,533,Thapsia villosa L.,Thapsia,0.2309,148,Erucastrum nasturtiifolium (Poir.) O.E.Schulz,Erucastrum,0.0612,397,Angelica atropurpurea L.,Angelica,0.0471,593,Thapsia garganica L.,Thapsia,0.0353,147,0.4255,0.1946,Angelica,Thapsia,False,TIER_3_MODERATE
roi_0542,E.umbellatum var. bahiiforme.JPG,Sedum kamtschaticum Fisch. & C.A.Mey.,Sedum,0.4676,510,Dryas octopetala L.,Dryas,0.2547,381,Punica granatum L.,Punica,0.0975,122,Phedimus spurius (M.Bieb) 't Hart,Phedimus,0.0463,334,Aizoon canariense L.,Aizoon,0.0122,206,0.4676,0.2129,Sedum,Dryas,False,TIER_3_MODERATE
roi_0543,E.umbellatum var. bahiiforme.JPG,Angelica archangelica L.,Angelica,0.7495,533,Barbarea vulgaris R.Br.,Barbarea,0.1148,598,Barbarea verna (Mill.) Asch.,Barbarea,0.0199,235,Lamium purpureum L.,Lamium,0.0122,84,Thapsia villosa L.,Thapsia,0.0107,148,0.7495,0.6347,Angelica,Barbarea,False,TIER_2_GOOD
